doc_id,source_type,word_count,file_size_kb
doc_012698,pdf,1751,5096.1
doc_012699,audio,4543,6756.3
doc_012700,web,4576,6153.1
doc_012701,web,2912,6157.7
doc_012702,image,1874,4880.4
doc_012703,audio,779,4469.1
doc_012704,pdf,3888,4517.2
doc_012705,image,3566,4785.1
doc_012706,web,995,6502.4
doc_012707,pdf,2463,4330.6
doc_012708,web,172,8672.5
doc_012709,image,3513,4963.3
doc_012710,pdf,2659,1939.4
doc_012711,pdf,435,6271.3
doc_012712,audio,1226,642.3
doc_012713,audio,1017,1363.4
doc_012714,pdf,3777,4261.0
doc_012715,image,3616,2925.4
doc_012716,audio,171,3772.6
doc_012717,image,3595,7404.3
doc_012718,pdf,2535,7737.8
doc_012719,web,661,9078.6
doc_012720,audio,1953,2219.0
doc_012721,web,1582,8278.8
doc_012722,pdf,2057,4179.1
doc_012723,image,3089,3210.1
doc_012724,audio,4563,9635.4
doc_012725,audio,3985,5077.4
doc_012726,image,3244,3486.3
doc_012727,pdf,1860,7319.9
doc_012728,image,226,6580.6
doc_012729,pdf,2401,2681.2
doc_012730,pdf,68,4985.1
doc_012731,image,613,5733.1
doc_012732,pdf,2487,7948.2
doc_012733,audio,567,4859.4
doc_012734,audio,3798,5075.4
doc_012735,audio,2574,2759.4
doc_012736,audio,1703,1610.5
doc_012737,web,1870,5146.3
doc_012738,audio,2825,7432.8
doc_012739,audio,3724,72.0
doc_012740,audio,2483,5159.7
doc_012741,audio,1092,1507.8
doc_012742,web,3747,1959.4
doc_012743,pdf,4225,3512.0
doc_012744,audio,1219,5963.6
doc_012745,audio,1831,8002.8
doc_012746,pdf,823,6952.5
doc_012747,pdf,2931,9203.9
doc_012748,pdf,290,6699.3
doc_012749,pdf,4973,3027.3
doc_012750,web,3824,6919.7
doc_012751,web,3958,7086.4
doc_012752,pdf,44,5796.0
doc_012753,pdf,4338,6433.3
doc_012754,image,128,8489.4
doc_012755,web,1412,822.8
doc_012756,image,2112,2581.0
doc_012757,pdf,1684,1527.1
doc_012758,web,2794,4623.4
doc_012759,web,1175,5145.5
doc_012760,web,2139,3287.3
doc_012761,pdf,4567,7477.3
doc_012762,audio,641,5560.9
doc_012763,audio,2140,8829.3
doc_012764,web,2044,2396.3
doc_012765,web,2272,7565.6
doc_012766,web,2850,1265.1
doc_012767,web,167,8054.0
doc_012768,pdf,4288,4777.5
doc_012769,audio,3126,3854.1
doc_012770,web,4022,5979.8
doc_012771,audio,4746,9759.1
doc_012772,pdf,1771,5649.5
doc_012773,audio,2634,2557.3
doc_012774,image,1884,5303.9
doc_012775,web,298,1219.6
doc_012776,image,1546,8753.3
doc_012777,audio,124,1728.0
doc_012778,image,2930,7667.1
doc_012779,pdf,2615,9756.7
doc_012780,pdf,4988,1409.6
doc_012781,pdf,382,8752.7
doc_012782,pdf,3645,4963.6
doc_012783,image,712,9186.5
doc_012784,web,1345,2827.1
doc_012785,pdf,3715,4997.9
doc_012786,audio,1912,7750.2
doc_012787,pdf,3202,1946.8
doc_012788,image,1430,3202.5
doc_012789,audio,2739,6717.2
doc_012790,audio,3374,5390.6
doc_012791,audio,1433,7844.2
doc_012792,image,1794,9222.1
doc_012793,web,2171,2468.6
doc_012794,audio,3567,3209.4
doc_012795,web,3800,1085.3
doc_012796,pdf,2292,2897.0
doc_012797,pdf,3733,934.0
doc_012798,web,3544,316.3
doc_012799,image,4737,3556.0
doc_012800,web,4802,3300.8
doc_012801,image,4307,714.8
doc_012802,pdf,2310,576.6
doc_012803,pdf,889,4441.0
doc_012804,audio,4355,537.0
doc_012805,pdf,2433,6920.5
doc_012806,pdf,45,8267.3
doc_012807,web,78,4134.1
doc_012808,web,4027,5581.7
doc_012809,pdf,2116,9848.8
doc_012810,audio,3452,2711.7
doc_012811,audio,4120,9011.5
doc_012812,image,2263,5066.8
doc_012813,audio,254,1108.8
doc_012814,pdf,3033,4958.7
doc_012815,image,4399,1966.4
doc_012816,pdf,700,4629.6
doc_012817,pdf,1284,6659.3
doc_012818,web,598,4942.7
doc_012819,pdf,1254,706.9
doc_012820,pdf,943,2291.4
doc_012821,image,1546,5268.5
doc_012822,image,116,8133.3
doc_012823,audio,1541,3675.4
doc_012824,audio,3179,3833.2
doc_012825,web,1569,8761.8
doc_012826,pdf,3449,1871.6
doc_012827,image,3749,7364.4
doc_012828,web,1400,2441.1
doc_012829,image,1798,9187.0
doc_012830,web,4291,8445.4
doc_012831,pdf,2269,9684.9
doc_012832,pdf,3945,1030.9
doc_012833,web,1339,8014.6
doc_012834,web,4426,303.1
doc_012835,audio,2958,227.3
doc_012836,pdf,1309,6112.1
doc_012837,image,2328,3361.0
doc_012838,audio,4263,997.2
doc_012839,audio,2734,6478.9
doc_012840,web,1631,7973.2
doc_012841,image,2376,2698.1
doc_012842,audio,560,7455.2
doc_012843,web,3600,2609.1
doc_012844,web,1266,8968.4
doc_012845,audio,3427,4153.0
doc_012846,image,712,4577.2
doc_012847,audio,981,4201.6
doc_012848,web,4778,2948.5
doc_012849,audio,4053,3633.4
doc_012850,image,593,1311.7
doc_012851,pdf,1346,2882.5
doc_012852,web,1036,4847.5
doc_012853,image,4373,2305.8
doc_012854,audio,118,4370.0
doc_012855,audio,1909,1835.5
doc_012856,image,870,93.7
doc_012857,web,2842,5745.0
doc_012858,image,732,1099.2
doc_012859,image,3137,9920.7
doc_012860,image,4614,9337.8
doc_012861,image,3045,6088.5
doc_012862,audio,4484,9485.8
doc_012863,image,1299,7112.7
doc_012864,pdf,1298,2412.9
doc_012865,web,2047,2308.2
doc_012866,image,3437,8492.9
doc_012867,pdf,3561,8423.2
doc_012868,audio,100,2266.5
doc_012869,image,4774,8412.2
doc_012870,image,3478,1945.4
doc_012871,pdf,4846,6570.8
doc_012872,image,4594,8093.4
doc_012873,pdf,3155,9209.3
doc_012874,pdf,2693,3970.7
doc_012875,web,1087,8538.2
doc_012876,image,1420,4645.7
doc_012877,image,3103,2051.8
doc_012878,web,2162,8315.7
doc_012879,pdf,3042,6340.4
doc_012880,image,2743,5205.9
doc_012881,pdf,981,7585.4
doc_012882,audio,4619,9251.0
doc_012883,web,1486,3777.8
doc_012884,web,493,1810.4
doc_012885,pdf,3561,7913.0
doc_012886,audio,612,143.4
doc_012887,pdf,2154,6982.5
doc_012888,audio,3584,5767.9
doc_012889,pdf,1766,1308.5
doc_012890,audio,3480,2473.3
doc_012891,pdf,328,4309.9
doc_012892,audio,3869,5034.4
doc_012893,image,3849,4729.9
doc_012894,audio,4725,2240.5
doc_012895,web,4624,8765.1
doc_012896,web,1956,7898.3
doc_012897,audio,3609,873.6
doc_012898,audio,685,1856.3
doc_012899,web,1402,6716.6
doc_012900,web,1684,750.9
doc_012901,pdf,4026,5980.8
doc_012902,web,75,9210.1
doc_012903,image,3296,2879.4
doc_012904,image,2093,2155.5
doc_012905,web,303,4165.5
doc_012906,pdf,4267,997.1
doc_012907,audio,1440,5432.5
doc_012908,pdf,2643,9586.0
doc_012909,audio,4177,4984.3
doc_012910,web,1210,8181.4
doc_012911,image,3369,8054.5
doc_012912,web,2720,2192.3
doc_012913,image,299,4009.8
doc_012914,pdf,2962,7424.5
doc_012915,pdf,4968,7452.6
doc_012916,web,876,1525.1
doc_012917,pdf,2819,1522.9
doc_012918,pdf,2116,8134.3
doc_012919,web,504,4568.9
doc_012920,audio,1412,9997.9
doc_012921,pdf,1493,2754.2
doc_012922,audio,2526,6734.6
doc_012923,pdf,3087,3947.8
doc_012924,audio,1401,880.0
doc_012925,web,910,3211.4
doc_012926,audio,4924,8137.3
doc_012927,pdf,2447,2126.2
doc_012928,pdf,2979,7990.7
doc_012929,web,2015,5869.2
doc_012930,web,3466,2493.1
doc_012931,image,2258,3117.8
doc_012932,pdf,1363,9996.9
doc_012933,web,1175,8813.9
doc_012934,pdf,2282,7880.8
doc_012935,audio,257,2031.9
doc_012936,web,2532,7378.6
doc_012937,audio,1686,9088.4
doc_012938,pdf,3935,9381.8
doc_012939,audio,4707,6278.5
doc_012940,web,1118,9460.5
doc_012941,web,3022,2117.1
doc_012942,image,3170,6826.4
doc_012943,audio,2415,834.4
doc_012944,web,729,3856.6
doc_012945,audio,4333,1201.3
doc_012946,web,3166,5562.7
doc_012947,image,1016,2920.2
doc_012948,image,4861,4894.6
doc_012949,image,4634,7769.8
doc_012950,pdf,4541,3500.3
doc_012951,audio,3348,655.9
doc_012952,web,2397,5173.9
doc_012953,image,4398,4066.9
doc_012954,web,3711,1036.3
doc_012955,pdf,525,6760.5
doc_012956,image,3879,8072.4
doc_012957,web,4878,1584.4
doc_012958,image,3146,2798.1
doc_012959,web,2156,1930.6
doc_012960,web,4334,116.8
doc_012961,image,961,7372.8
doc_012962,image,1111,2691.9
doc_012963,pdf,4415,541.0
doc_012964,pdf,704,3873.7
doc_012965,web,4606,8527.7
doc_012966,image,4953,9410.0
doc_012967,image,4479,4708.5
doc_012968,image,2654,284.4
doc_012969,audio,3757,6785.0
doc_012970,image,3157,8901.2
doc_012971,image,1195,5626.2
doc_012972,web,3045,9798.5
doc_012973,web,3794,4160.6
doc_012974,audio,1775,5444.0
doc_012975,web,320,1709.4
doc_012976,audio,3306,3241.2
doc_012977,image,287,1393.2
doc_012978,audio,4455,9609.2
doc_012979,audio,112,7789.2
doc_012980,audio,3407,3099.5
doc_012981,web,4282,9851.4
doc_012982,pdf,2259,2287.9
doc_012983,audio,1249,5385.4
doc_012984,pdf,3481,7223.2
doc_012985,pdf,545,720.7
doc_012986,pdf,3019,2890.5
doc_012987,pdf,2308,8869.9
doc_012988,web,2616,9135.1
doc_012989,pdf,4900,6336.3
doc_012990,audio,3683,6725.3
doc_012991,audio,768,7879.6
doc_012992,web,3312,9148.3
doc_012993,web,1972,1482.1
doc_012994,audio,4544,1692.8
doc_012995,audio,4024,1857.3
doc_012996,audio,4321,4601.6
doc_012997,audio,867,8721.1
doc_012998,pdf,2758,2834.9
doc_012999,audio,2228,9102.9
doc_013000,audio,544,7470.6
doc_013001,image,3223,6086.1
doc_013002,pdf,3864,9407.5
doc_013003,image,4338,8999.9
doc_013004,image,4259,8004.2
doc_013005,pdf,4708,2224.9
doc_013006,pdf,2975,1781.7
doc_013007,pdf,3617,8112.6
doc_013008,pdf,3405,4308.6
doc_013009,image,3755,550.5
doc_013010,image,245,7051.2
doc_013011,pdf,3757,7145.6
doc_013012,image,4955,5885.9
doc_013013,web,188,5526.3
doc_013014,audio,831,5686.9
doc_013015,web,642,8539.1
doc_013016,pdf,1455,1322.0
doc_013017,web,2299,9177.3
doc_013018,audio,1823,9144.0
doc_013019,audio,4814,6064.9
doc_013020,web,269,8772.3
doc_013021,web,705,8560.4
doc_013022,audio,37,5673.4
doc_013023,audio,1976,4654.9
doc_013024,audio,866,9799.5
doc_013025,pdf,3289,5343.1
doc_013026,audio,912,7614.5
doc_013027,pdf,2933,5513.3
doc_013028,web,2722,7638.3
doc_013029,web,2397,297.9
doc_013030,image,4183,6946.1
doc_013031,image,1793,310.2
doc_013032,audio,280,920.5
doc_013033,web,4145,592.3
doc_013034,image,3568,9558.5
doc_013035,web,3498,2946.8
doc_013036,pdf,691,5705.7
doc_013037,pdf,2398,787.9
doc_013038,web,3336,7297.9
doc_013039,audio,474,7097.9
doc_013040,image,3752,8994.2
doc_013041,audio,2178,4298.5
doc_013042,image,3928,5355.1
doc_013043,web,487,6707.8
doc_013044,web,2626,315.6
doc_013045,audio,3700,6265.1
doc_013046,image,4557,2496.3
doc_013047,pdf,57,240.6
doc_013048,audio,1308,1880.6
doc_013049,audio,1792,5555.2
doc_013050,image,1869,724.4
doc_013051,audio,3695,9270.4
doc_013052,image,2229,6714.5
doc_013053,audio,62,3901.1
doc_013054,audio,1229,1197.1
doc_013055,web,4067,9711.0
doc_013056,audio,4501,9557.2
doc_013057,web,984,6397.8
doc_013058,web,1532,7024.9
doc_013059,image,2869,5388.1
doc_013060,pdf,2999,2057.1
doc_013061,web,3262,2172.4
doc_013062,image,2509,1864.1
doc_013063,pdf,1170,4519.2
doc_013064,web,1326,8284.1
doc_013065,audio,1963,594.4
doc_013066,image,885,9964.9
doc_013067,image,410,2392.2
doc_013068,image,139,8823.1
doc_013069,web,3581,4253.0
doc_013070,pdf,2865,472.6
doc_013071,pdf,203,5005.7
doc_013072,audio,3862,8880.0
doc_013073,web,4227,5324.2
doc_013074,audio,2929,4042.3
doc_013075,image,4047,1248.1
doc_013076,pdf,3849,1555.1
doc_013077,image,4931,1711.2
doc_013078,audio,4364,5783.6
doc_013079,image,3122,5776.8
doc_013080,image,313,6490.2
doc_013081,pdf,4292,6221.9
doc_013082,pdf,1537,7586.7
doc_013083,pdf,2827,676.6
doc_013084,pdf,3499,3720.3
doc_013085,web,703,2637.1
doc_013086,image,60,7798.8
doc_013087,audio,107,8083.8
doc_013088,web,3564,1698.9
doc_013089,image,1987,6591.2
doc_013090,audio,337,1917.1
doc_013091,pdf,2777,5940.4
doc_013092,pdf,407,4773.5
doc_013093,web,2866,1688.0
doc_013094,pdf,3736,3337.2
doc_013095,audio,2906,6742.1
doc_013096,image,1931,3910.2
doc_013097,web,4258,8341.7
doc_013098,web,3925,9720.3
doc_013099,image,4490,6037.6
doc_013100,pdf,453,3639.5
doc_013101,web,1016,2884.5
doc_013102,pdf,3385,4033.7
doc_013103,image,4937,7407.3
doc_013104,audio,313,1397.3
doc_013105,audio,1078,6032.2
doc_013106,audio,4469,1004.7
doc_013107,audio,276,4711.2
doc_013108,image,2196,7838.6
doc_013109,pdf,2908,1444.7
doc_013110,web,1541,586.5
doc_013111,audio,2575,2663.3
doc_013112,pdf,1697,3168.5
doc_013113,pdf,3296,370.1
doc_013114,pdf,4282,4173.8
doc_013115,audio,1680,9097.3
doc_013116,image,3856,3552.0
doc_013117,image,4018,9014.7
doc_013118,web,293,8302.3
doc_013119,web,3195,1216.4
doc_013120,audio,784,9685.6
doc_013121,pdf,516,6765.4
doc_013122,pdf,2936,4022.8
doc_013123,image,3494,3278.3
doc_013124,audio,2414,8213.2
doc_013125,web,2620,8807.6
doc_013126,pdf,1441,6524.1
doc_013127,web,119,8535.4
doc_013128,pdf,2468,4013.9
doc_013129,image,2874,2742.5
doc_013130,audio,1948,1376.3
doc_013131,pdf,2076,4521.9
doc_013132,web,4023,4356.7
doc_013133,audio,3965,1793.8
doc_013134,image,1318,3223.4
doc_013135,web,4524,2323.1
doc_013136,image,1107,236.1
doc_013137,audio,3121,7650.6
doc_013138,audio,2799,3551.8
doc_013139,image,509,4745.4
doc_013140,image,2376,9897.4
doc_013141,image,3917,2229.4
doc_013142,web,3126,9698.1
doc_013143,web,1948,7566.8
doc_013144,image,3956,2072.3
doc_013145,image,3617,5108.3
doc_013146,pdf,1036,6307.6
doc_013147,web,369,9807.0
doc_013148,pdf,4850,4849.5
doc_013149,web,4925,773.3
doc_013150,pdf,4160,7063.2
doc_013151,web,2502,8328.3
doc_013152,audio,1095,9624.5
doc_013153,web,562,4317.5
doc_013154,image,2581,5224.2
doc_013155,audio,3861,8125.5
doc_013156,pdf,1750,3605.4
doc_013157,audio,2841,6238.2
doc_013158,audio,2597,6175.1
doc_013159,image,2787,8717.0
doc_013160,image,4908,7511.6
doc_013161,web,4726,8540.4
doc_013162,pdf,2552,4100.8
doc_013163,image,1300,4794.1
doc_013164,web,659,5723.0
doc_013165,web,4211,8006.7
doc_013166,audio,2459,1396.2
doc_013167,pdf,1341,5282.7
doc_013168,audio,4208,758.2
doc_013169,image,4905,7563.6
doc_013170,image,2974,2160.3
doc_013171,web,1267,4408.1
doc_013172,audio,4947,7998.7
doc_013173,image,1326,539.6
doc_013174,pdf,1464,4041.0
doc_013175,image,4505,7286.5
doc_013176,pdf,2624,5278.4
doc_013177,audio,2608,4706.7
doc_013178,pdf,4741,9289.2
doc_013179,pdf,841,1228.6
doc_013180,web,3677,2748.4
doc_013181,pdf,4753,3210.1
doc_013182,web,2282,2675.4
doc_013183,pdf,1113,7076.2
doc_013184,image,4731,4595.1
doc_013185,image,4457,7098.3
doc_013186,pdf,3323,125.5
doc_013187,web,2181,2391.0
doc_013188,pdf,4807,6989.3
doc_013189,audio,119,1813.6
doc_013190,image,2201,7107.8
doc_013191,image,3457,3815.9
doc_013192,image,2221,1493.1
doc_013193,audio,2334,1222.8
doc_013194,image,4040,3257.4
doc_013195,audio,1771,1959.3
doc_013196,pdf,3850,8433.5
doc_013197,web,1592,8590.6
doc_013198,pdf,2962,2043.2
doc_013199,audio,905,2010.9
doc_013200,web,4551,4075.4
doc_013201,pdf,786,7025.7
doc_013202,image,4435,1188.5
doc_013203,pdf,3790,5173.7
doc_013204,pdf,3334,6218.7
doc_013205,image,3128,2794.9
doc_013206,pdf,2831,9525.6
doc_013207,audio,1541,5626.1
doc_013208,image,3807,8868.4
doc_013209,web,36,2565.2
doc_013210,pdf,182,888.2
doc_013211,image,1308,8351.8
doc_013212,image,514,7477.9
doc_013213,audio,1773,1742.2
doc_013214,audio,116,9716.1
doc_013215,web,1673,7547.0
doc_013216,pdf,4693,1015.0
doc_013217,image,532,1082.2
doc_013218,web,220,2963.8
doc_013219,pdf,1054,6329.2
doc_013220,image,3291,5131.8
doc_013221,web,4971,734.4
doc_013222,audio,1327,4513.4
doc_013223,pdf,898,7353.4
doc_013224,pdf,2302,802.3
doc_013225,image,1004,2620.5
doc_013226,audio,2410,7139.0
doc_013227,audio,4335,712.6
doc_013228,audio,2066,5533.3
doc_013229,audio,4098,8638.2
doc_013230,audio,385,7847.0
doc_013231,web,1334,2382.6
doc_013232,image,4550,3125.1
doc_013233,image,1235,316.3
doc_013234,audio,4786,2154.5
doc_013235,web,1431,4774.9
doc_013236,pdf,593,9551.2
doc_013237,web,3999,4444.1
doc_013238,audio,529,6033.5
doc_013239,image,3883,9779.0
doc_013240,pdf,1578,9536.5
doc_013241,image,294,3612.9
doc_013242,audio,2365,2236.6
doc_013243,image,1429,517.0
doc_013244,audio,1995,8611.9
doc_013245,web,462,6761.4
doc_013246,audio,1114,330.6
doc_013247,image,2733,3464.8
doc_013248,image,3586,8192.5
doc_013249,audio,3710,7749.1
doc_013250,audio,3592,9092.3
doc_013251,web,4311,183.9
doc_013252,web,3099,9885.8
doc_013253,audio,3476,3956.0
doc_013254,web,2336,6684.4
doc_013255,web,3029,8456.8
doc_013256,image,3078,5345.0
doc_013257,audio,3248,1173.2
doc_013258,pdf,4476,7165.0
doc_013259,pdf,4931,7364.4
doc_013260,web,3802,5210.9
doc_013261,image,3674,1449.2
doc_013262,web,373,9485.4
doc_013263,audio,2614,8203.6
doc_013264,image,1734,5145.8
doc_013265,pdf,775,9120.5
doc_013266,pdf,2996,1303.8
doc_013267,pdf,2864,6854.9
doc_013268,image,3471,2415.8
doc_013269,image,1585,4897.9
doc_013270,image,4657,6603.0
doc_013271,web,3695,2171.2
doc_013272,image,1941,6569.5
doc_013273,web,342,6284.7
doc_013274,web,1868,5577.1
doc_013275,audio,529,8306.2
doc_013276,audio,3643,5581.8
doc_013277,web,3050,9856.6
doc_013278,web,4408,6795.4
doc_013279,pdf,3226,3180.9
doc_013280,pdf,2030,2590.1
doc_013281,audio,4374,619.1
doc_013282,web,230,3007.8
doc_013283,pdf,2623,5512.6
doc_013284,audio,965,6137.7
doc_013285,web,4588,365.3
doc_013286,image,701,2895.3
doc_013287,audio,280,6405.7
doc_013288,image,1304,9051.7
doc_013289,pdf,480,4282.1
doc_013290,audio,3488,4013.7
doc_013291,image,491,887.1
doc_013292,pdf,1676,8035.3
doc_013293,image,1704,9532.2
doc_013294,web,2768,7306.1
doc_013295,web,670,3973.8
doc_013296,pdf,2777,2563.6
doc_013297,audio,640,3734.1
doc_013298,web,3889,5111.1
doc_013299,image,3327,3530.6
doc_013300,pdf,4006,3916.4
doc_013301,pdf,310,3776.7
doc_013302,pdf,1444,8235.9
doc_013303,audio,1179,9727.7
doc_013304,audio,465,3535.8
doc_013305,pdf,4622,2872.5
doc_013306,audio,36,8254.5
doc_013307,web,385,6628.9
doc_013308,image,1459,3208.6
doc_013309,web,2956,5700.7
doc_013310,pdf,3936,7003.6
doc_013311,pdf,2955,9382.3
doc_013312,audio,4711,6220.5
doc_013313,image,1605,1967.7
doc_013314,audio,1689,2152.2
doc_013315,web,4243,7447.4
doc_013316,pdf,1934,2584.5
doc_013317,image,2267,6178.8
doc_013318,image,1816,4048.9
doc_013319,image,4223,4015.5
doc_013320,audio,2708,9850.3
doc_013321,web,799,8432.7
doc_013322,audio,1359,7988.6
doc_013323,pdf,4592,7619.7
doc_013324,web,1105,1509.9
doc_013325,image,2070,9136.5
doc_013326,audio,2663,8495.6
doc_013327,pdf,3515,6968.3
doc_013328,pdf,415,878.7
doc_013329,pdf,4783,9423.7
doc_013330,pdf,901,4493.1
doc_013331,image,41,9744.7
doc_013332,web,4558,5080.1
doc_013333,pdf,178,290.9
doc_013334,audio,2452,2820.7
doc_013335,image,839,4670.0
doc_013336,image,2356,4439.7
doc_013337,image,91,1136.7
doc_013338,image,1203,9499.9
doc_013339,web,2066,1573.1
doc_013340,pdf,923,1022.0
doc_013341,web,4533,8235.8
doc_013342,pdf,3758,6881.9
doc_013343,image,2173,4978.5
doc_013344,web,1848,8421.2
doc_013345,pdf,1873,4945.8
doc_013346,image,4941,5861.3
doc_013347,image,3068,5586.2
doc_013348,pdf,4913,3041.1
doc_013349,web,1664,5803.8
doc_013350,pdf,2406,2577.3
doc_013351,audio,780,5301.4
doc_013352,pdf,4797,1567.0
doc_013353,audio,1178,4356.0
doc_013354,audio,3459,211.5
doc_013355,image,2926,5454.9
doc_013356,web,1778,1067.3
doc_013357,pdf,75,4788.7
doc_013358,web,803,7375.7
doc_013359,audio,78,4469.4
doc_013360,pdf,4245,8520.1
doc_013361,audio,2314,8068.9
doc_013362,web,1783,4580.0
doc_013363,web,478,1707.5
doc_013364,web,3446,6941.8
doc_013365,audio,4922,1866.3
doc_013366,audio,3487,1870.5
doc_013367,pdf,2294,939.6
doc_013368,image,3583,679.8
doc_013369,web,1578,4853.7
doc_013370,audio,3625,2344.6
doc_013371,web,3214,2970.2
doc_013372,audio,2575,9108.8
doc_013373,pdf,85,7269.3
doc_013374,web,2457,7765.2
doc_013375,pdf,3129,7338.7
doc_013376,image,3804,3195.2
doc_013377,web,540,7362.4
doc_013378,image,4453,8700.4
doc_013379,audio,3986,9804.3
doc_013380,web,61,1291.4
doc_013381,audio,673,9201.6
doc_013382,audio,2818,2040.6
doc_013383,web,526,364.8
doc_013384,pdf,4847,5203.2
doc_013385,web,2000,8300.6
doc_013386,pdf,3783,1087.5
doc_013387,audio,966,362.1
doc_013388,pdf,2846,2027.8
doc_013389,audio,3079,7083.8
doc_013390,audio,4235,3932.3
doc_013391,audio,3066,2396.1
doc_013392,image,589,2860.9
doc_013393,image,3712,2883.0
doc_013394,web,815,4531.9
doc_013395,web,3994,3503.1
doc_013396,web,4832,9675.9
doc_013397,audio,2269,2009.5
doc_013398,image,204,4367.8
doc_013399,web,1482,9255.0
doc_013400,web,1409,1026.3
doc_013401,image,4652,9825.3
doc_013402,pdf,3500,1259.0
doc_013403,audio,46,989.2
doc_013404,image,1629,9226.6
doc_013405,pdf,4353,1919.9
doc_013406,web,819,3775.8
doc_013407,audio,848,1761.1
doc_013408,web,62,6388.7
doc_013409,pdf,4859,655.6
doc_013410,web,334,2017.0
doc_013411,audio,1779,4595.5
doc_013412,web,88,3090.1
doc_013413,web,3543,3956.1
doc_013414,audio,2147,1795.6
doc_013415,image,3215,3272.8
doc_013416,web,1089,1565.6
doc_013417,audio,434,1300.6
doc_013418,web,697,1601.8
doc_013419,web,2265,2107.9
doc_013420,image,2926,6413.1
doc_013421,image,1958,6473.1
doc_013422,pdf,2272,1388.6
doc_013423,pdf,2559,8828.7
doc_013424,web,816,4237.4
doc_013425,audio,4855,2024.4
doc_013426,pdf,3414,632.3
doc_013427,web,2762,4974.3
doc_013428,audio,2747,394.4
doc_013429,pdf,2913,8046.6
doc_013430,audio,349,4951.0
doc_013431,pdf,4421,1166.7
doc_013432,audio,2361,2308.4
doc_013433,web,1966,5197.5
doc_013434,pdf,1149,9574.9
doc_013435,web,26,7112.9
doc_013436,audio,1656,9185.7
doc_013437,web,2407,5380.9
doc_013438,audio,995,3076.0
doc_013439,pdf,3107,4809.8
doc_013440,audio,4392,9475.9
doc_013441,web,1538,5215.8
doc_013442,pdf,1621,5717.1
doc_013443,pdf,4528,209.9
doc_013444,pdf,4961,826.0
doc_013445,image,509,8107.1
doc_013446,pdf,4627,5585.6
doc_013447,image,781,9856.8
doc_013448,web,809,373.0
doc_013449,audio,65,3478.2
doc_013450,audio,2738,1250.9
doc_013451,web,396,8143.5
doc_013452,image,2642,631.4
doc_013453,image,1315,7110.4
doc_013454,audio,4013,3779.2
doc_013455,web,3698,4520.4
doc_013456,image,4098,3712.8
doc_013457,pdf,1980,7856.0
doc_013458,web,1069,8788.1
doc_013459,web,1014,4793.2
doc_013460,pdf,3394,4336.2
doc_013461,web,4356,2390.7
doc_013462,pdf,261,5983.2
doc_013463,image,3335,9935.2
doc_013464,image,2804,3975.3
doc_013465,pdf,3865,2120.4
doc_013466,pdf,2802,8504.3
doc_013467,web,4805,229.0
doc_013468,audio,3600,9735.4
doc_013469,image,1945,2783.2
doc_013470,image,4131,2886.0
doc_013471,pdf,2555,7891.3
doc_013472,image,4362,700.7
doc_013473,pdf,2200,6495.0
doc_013474,pdf,883,7474.5
doc_013475,pdf,3526,7247.2
doc_013476,image,1557,6464.1
doc_013477,web,352,3818.1
